,const,TELENOW_1,TELENOW_2,TELECOVID_1,TELECOVID_2,TELE2019_1,TELE2019_2,HRYEAR4,rank_16,rank_25,rank_100,PEHRUSLT
61224,1.0,0,0,0,0,0,0,2020,0,1,0,40
61225,1.0,0,0,0,0,0,0,2020,0,1,0,40
61227,1.0,0,0,0,0,0,0,2020,0,1,0,32
61228,1.0,0,0,0,0,0,0,2020,0,1,0,10
61234,1.0,0,0,0,0,0,0,2020,0,1,0,50
61235,1.0,0,0,0,0,0,0,2020,0,1,0,35
61236,1.0,0,0,0,0,0,0,2020,0,1,0,40
61239,1.0,0,0,0,0,0,0,2020,0,1,0,50
61243,1.0,0,0,0,0,0,0,2020,0,1,0,50
61244,1.0,0,0,0,0,0,0,2020,0,1,0,50
61245,1.0,0,0,0,0,0,0,2020,0,1,0,40
61249,1.0,0,0,0,0,0,0,2020,0,1,0,15
61250,1.0,0,0,0,0,0,0,2020,0,1,0,40
61251,1.0,0,0,0,0,0,0,2020,0,1,0,60
61253,1.0,0,0,0,0,0,0,2020,0,1,0,40
61254,1.0,0,0,0,0,0,0,2020,0,1,0,40
61255,1.0,0,0,0,0,0,0,2020,0,1,0,40
61258,1.0,0,0,0,0,0,0,2020,0,1,0,40
61259,1.0,0,0,0,0,0,0,2020,0,1,0,40
61263,1.0,0,0,0,0,0,0,2020,0,1,0,60
61264,1.0,0,0,0,0,0,0,2020,0,1,0,70
61265,1.0,0,0,0,0,0,0,2020,0,1,0,40
61267,1.0,0,0,0,0,0,0,2020,0,1,0,40
61268,1.0,0,0,0,0,0,0,2020,0,1,0,40
61269,1.0,0,0,0,0,0,0,2020,0,1,0,40
61270,1.0,0,0,0,0,0,0,2020,0,1,0,40
61273,1.0,0,0,0,0,0,0,2020,0,1,0,40
61274,1.0,0,0,0,0,0,0,2020,1,0,0,40
61276,1.0,0,0,0,0,0,0,2020,0,1,0,48
61280,1.0,0,0,0,0,0,0,2020,0,1,0,40
61281,1.0,0,0,0,0,0,0,2020,1,0,0,40
61282,1.0,0,0,0,0,0,0,2020,0,1,0,50
61283,1.0,0,0,0,0,0,0,2020,0,1,0,20
61286,1.0,0,0,0,0,0,0,2020,0,1,0,40
61289,1.0,0,0,0,0,0,0,2020,0,1,0,55
61292,1.0,0,0,0,0,0,0,2020,0,1,0,40
61293,1.0,0,0,0,0,0,0,2020,0,1,0,40
61295,1.0,0,0,0,0,0,0,2020,0,1,0,30
61296,1.0,0,0,0,0,0,0,2020,0,1,0,30
61299,1.0,0,0,0,0,0,0,2020,0,1,0,20
61300,1.0,0,0,0,0,0,0,2020,0,1,0,40
61303,1.0,0,0,0,0,0,0,2020,0,1,0,40
61305,1.0,0,0,0,0,0,0,2020,0,1,0,40
61306,1.0,0,0,0,0,0,0,2020,0,1,0,60
61308,1.0,0,0,0,0,0,0,2020,0,1,0,50
61309,1.0,0,0,0,0,0,0,2020,0,1,0,20
61312,1.0,0,0,0,0,0,0,2020,0,1,0,40
61313,1.0,0,0,0,0,0,0,2020,0,1,0,12
61314,1.0,0,0,0,0,0,0,2020,0,1,0,57
61318,1.0,0,0,0,0,0,0,2020,0,1,0,30
61319,1.0,0,0,0,0,0,0,2020,0,1,0,20
61320,1.0,0,0,0,0,0,0,2020,0,1,0,40
61321,1.0,0,0,0,0,0,0,2020,0,1,0,40
61325,1.0,0,0,0,0,0,0,2020,0,1,0,80
61326,1.0,0,0,0,0,0,0,2020,0,1,0,40
61327,1.0,0,0,0,0,0,0,2020,0,1,0,50
61329,1.0,0,0,0,0,0,0,2020,0,1,0,40
61330,1.0,0,0,0,0,0,0,2020,0,1,0,40
61331,1.0,0,0,0,0,0,0,2020,0,1,0,40
61332,1.0,0,0,0,0,0,0,2020,0,1,0,25
61333,1.0,0,0,0,0,0,0,2020,0,1,0,40
61334,1.0,0,0,0,0,0,0,2020,0,0,1,40
61336,1.0,0,0,0,0,0,0,2020,0,1,0,38
61337,1.0,0,0,0,0,0,0,2020,0,1,0,40
61339,1.0,0,0,0,0,0,0,2020,0,1,0,70
61342,1.0,0,0,0,0,0,0,2020,0,1,0,46
61348,1.0,0,0,0,0,0,0,2020,0,1,0,40
61350,1.0,0,0,0,0,0,0,2020,0,1,0,40
61351,1.0,0,0,0,0,0,0,2020,0,1,0,40
61352,1.0,0,0,0,0,0,0,2020,0,1,0,40
61353,1.0,0,0,0,0,0,0,2020,0,1,0,40
61354,1.0,0,0,0,0,0,0,2020,0,1,0,40
61355,1.0,0,0,0,0,0,0,2020,0,1,0,40
61357,1.0,0,0,0,0,0,0,2020,0,1,0,32
61360,1.0,0,0,0,0,0,0,2020,0,1,0,40
61361,1.0,0,0,0,0,0,0,2020,0,1,0,40
61362,1.0,0,0,0,0,0,0,2020,0,1,0,40
61365,1.0,0,0,0,0,0,0,2020,1,0,0,40
61366,1.0,0,0,0,0,0,0,2020,0,1,0,40
61371,1.0,0,0,0,0,0,0,2020,0,1,0,34
61374,1.0,0,0,0,0,0,0,2020,0,1,0,60
61375,1.0,0,0,0,0,0,0,2020,0,1,0,40
61383,1.0,0,0,0,0,0,0,2020,0,1,0,40
61385,1.0,0,0,0,0,0,0,2020,0,1,0,32
61386,1.0,0,0,0,0,0,0,2020,0,1,0,60
61389,1.0,0,0,0,0,0,0,2020,0,1,0,30
61390,1.0,0,0,0,0,0,0,2020,0,1,0,56
61391,1.0,0,0,0,0,0,0,2020,0,1,0,40
61392,1.0,0,0,0,0,0,0,2020,0,1,0,30
61393,1.0,0,0,0,0,0,0,2020,0,1,0,40
61396,1.0,0,0,0,0,0,0,2020,1,0,0,13
61398,1.0,0,0,0,0,0,0,2020,1,0,0,91
61399,1.0,0,0,0,0,0,0,2020,0,1,0,45
61402,1.0,0,0,0,0,0,0,2020,0,1,0,45
61403,1.0,0,0,0,0,0,0,2020,0,1,0,40
61404,1.0,0,0,0,0,0,0,2020,0,1,0,40
61405,1.0,0,0,0,0,0,0,2020,0,1,0,40
61408,1.0,0,0,0,0,0,0,2020,0,1,0,40
61409,1.0,0,0,0,0,0,0,2020,0,1,0,24
61410,1.0,0,0,0,0,0,0,2020,0,0,1,36
61414,1.0,0,0,0,0,0,0,2020,0,1,0,46
61415,1.0,0,0,0,0,0,0,2020,0,1,0,40
61417,1.0,0,0,0,0,0,0,2020,0,1,0,40
61418,1.0,0,0,0,0,0,0,2020,0,1,0,40
61420,1.0,0,0,0,0,0,0,2020,0,1,0,35
61421,1.0,0,0,0,0,0,0,2020,0,1,0,35
61423,1.0,0,0,0,0,0,0,2020,0,1,0,40
61424,1.0,0,0,0,0,0,0,2020,0,1,0,30
61425,1.0,0,0,0,0,0,0,2020,0,1,0,35
61427,1.0,0,0,0,0,0,0,2020,0,1,0,15
61428,1.0,0,0,0,0,0,0,2020,0,1,0,40
61429,1.0,0,0,0,0,0,0,2020,0,1,0,40
61431,1.0,0,0,0,0,0,0,2020,0,1,0,50
61434,1.0,0,0,0,0,0,0,2020,0,0,1,45
61435,1.0,0,0,0,0,0,0,2020,0,1,0,45
61437,1.0,0,0,0,0,0,0,2020,0,1,0,60
61442,1.0,0,0,0,0,0,0,2020,0,1,0,40
61444,1.0,0,0,0,0,0,0,2020,0,1,0,40
61445,1.0,0,0,0,0,0,0,2020,0,1,0,40
61447,1.0,0,0,0,0,0,0,2020,0,1,0,36
61448,1.0,0,0,0,0,0,0,2020,0,1,0,40
61449,1.0,0,0,0,0,0,0,2020,0,1,0,40
61454,1.0,0,0,0,0,0,0,2020,0,1,0,40
61457,1.0,0,0,0,0,0,0,2020,0,1,0,40
61458,1.0,0,0,0,0,0,0,2020,0,1,0,30
61466,1.0,0,0,0,0,0,0,2020,0,1,0,15
61467,1.0,0,0,0,0,0,0,2020,0,1,0,40
61468,1.0,0,0,0,0,0,0,2020,0,1,0,40
61469,1.0,0,0,0,0,0,0,2020,0,1,0,40
61472,1.0,0,0,0,0,0,0,2020,0,1,0,40
61473,1.0,0,0,0,0,0,0,2020,0,1,0,40
61475,1.0,0,0,0,0,0,0,2020,0,1,0,40
61476,1.0,0,0,0,0,0,0,2020,0,1,0,60
61477,1.0,0,0,0,0,0,0,2020,0,1,0,50
61481,1.0,0,0,0,0,0,0,2020,1,0,0,40
61483,1.0,0,0,0,0,0,0,2020,0,1,0,40
61486,1.0,0,0,0,0,0,0,2020,0,1,0,40
61487,1.0,0,0,0,0,0,0,2020,0,1,0,40
61490,1.0,0,0,0,0,0,0,2020,0,1,0,40
61491,1.0,0,0,0,0,0,0,2020,0,1,0,40
61492,1.0,0,0,0,0,0,0,2020,0,1,0,40
61494,1.0,0,0,0,0,0,0,2020,0,1,0,40
61495,1.0,0,0,0,0,0,0,2020,0,1,0,40
61496,1.0,0,0,0,0,0,0,2020,0,1,0,40
61499,1.0,0,0,0,0,0,0,2020,0,1,0,40
61500,1.0,0,0,0,0,0,0,2020,0,1,0,55
61501,1.0,0,0,0,0,0,0,2020,0,1,0,50
61502,1.0,0,0,0,0,0,0,2020,0,1,0,40
61503,1.0,0,0,0,0,0,0,2020,0,1,0,40
61504,1.0,0,0,0,0,0,0,2020,0,1,0,40
61505,1.0,0,0,0,0,0,0,2020,0,1,0,40
61506,1.0,0,0,0,0,0,0,2020,0,1,0,45
61509,1.0,0,0,0,0,0,0,2020,0,1,0,60
61510,1.0,0,0,0,0,0,0,2020,0,1,0,60
61511,1.0,0,0,0,0,0,0,2020,0,1,0,40
61515,1.0,0,0,0,0,0,0,2020,0,1,0,40
61517,1.0,0,0,0,0,0,0,2020,0,1,0,40
61518,1.0,0,0,0,0,0,0,2020,0,1,0,45
61520,1.0,0,0,0,0,0,0,2020,0,1,0,60
61521,1.0,0,0,0,0,0,0,2020,0,1,0,40
61522,1.0,0,0,0,0,0,0,2020,0,1,0,40
61524,1.0,0,0,0,0,0,0,2020,0,1,0,40
61525,1.0,0,0,0,0,0,0,2020,0,1,0,40
61526,1.0,0,0,0,0,0,0,2020,0,1,0,40
61527,1.0,0,0,0,0,0,0,2020,0,1,0,45
61529,1.0,0,0,0,0,0,0,2020,0,1,0,40
61530,1.0,0,0,0,0,0,0,2020,0,1,0,40
61536,1.0,0,0,0,0,0,0,2020,0,1,0,75
61537,1.0,0,0,0,0,0,0,2020,0,1,0,51
61538,1.0,0,0,0,0,0,0,2020,0,1,0,40
61539,1.0,0,0,0,0,0,0,2020,0,1,0,40
61540,1.0,0,0,0,0,0,0,2020,0,1,0,40
61542,1.0,0,0,0,0,0,0,2020,0,1,0,40
61543,1.0,0,0,0,0,0,0,2020,0,1,0,40
61544,1.0,0,0,0,0,0,0,2020,0,1,0,40
61547,1.0,0,0,0,0,0,0,2020,0,1,0,55
61548,1.0,0,0,0,0,0,0,2020,0,1,0,40
61549,1.0,0,0,0,0,0,0,2020,0,1,0,15
61552,1.0,0,0,0,0,0,0,2020,0,1,0,40
61553,1.0,0,0,0,0,0,0,2020,0,1,0,20
61554,1.0,0,0,0,0,0,0,2020,0,1,0,40
61555,1.0,0,0,0,0,0,0,2020,0,1,0,40
61558,1.0,0,0,0,0,0,0,2020,0,1,0,40
61559,1.0,0,0,0,0,0,0,2020,0,1,0,40
61560,1.0,0,0,0,0,0,0,2020,0,1,0,40
61561,1.0,0,0,0,0,0,0,2020,0,1,0,40
61564,1.0,0,0,0,0,0,0,2020,0,1,0,24
61565,1.0,0,0,0,0,0,0,2020,0,1,0,65
61566,1.0,0,0,0,0,0,0,2020,0,1,0,40
61567,1.0,0,0,0,0,0,0,2020,0,1,0,40
61570,1.0,0,0,0,0,0,0,2020,0,1,0,40
61572,1.0,0,0,0,0,0,0,2020,0,1,0,40
61573,1.0,0,0,0,0,0,0,2020,0,1,0,40
61574,1.0,0,0,0,0,0,0,2020,0,1,0,40
61575,1.0,0,0,0,0,0,0,2020,0,1,0,40
61576,1.0,0,0,0,0,0,0,2020,0,1,0,12
61577,1.0,0,0,0,0,0,0,2020,0,1,0,50
61581,1.0,0,0,0,0,0,0,2020,1,0,0,40
61582,1.0,0,0,0,0,0,0,2020,0,1,0,40
61583,1.0,0,0,0,0,0,0,2020,0,1,0,40
61586,1.0,0,0,0,0,0,0,2020,0,1,0,40
61589,1.0,0,0,0,0,0,0,2020,0,1,0,40
61590,1.0,0,0,0,0,0,0,2020,0,1,0,40
61593,1.0,0,0,0,0,0,0,2020,0,1,0,40
61594,1.0,0,0,0,0,0,0,2020,0,1,0,40
61597,1.0,0,0,0,0,0,0,2020,0,1,0,40
61598,1.0,0,0,0,0,0,0,2020,0,1,0,30
61599,1.0,0,0,0,0,0,0,2020,0,1,0,40
61600,1.0,0,0,0,0,0,0,2020,0,1,0,40
61604,1.0,0,0,0,0,0,0,2020,0,1,0,45
61605,1.0,0,0,0,0,0,0,2020,0,1,0,40
61607,1.0,0,0,0,0,0,0,2020,0,1,0,40
61609,1.0,0,0,0,0,0,0,2020,0,1,0,70
61610,1.0,0,0,0,0,0,0,2020,0,1,0,80
61612,1.0,0,0,0,0,0,0,2020,0,1,0,40
61613,1.0,0,0,0,0,0,0,2020,0,1,0,38
61614,1.0,0,0,0,0,0,0,2020,0,1,0,50
61616,1.0,0,0,0,0,0,0,2020,0,1,0,40
61619,1.0,0,0,0,0,0,0,2020,0,1,0,40
61620,1.0,0,0,0,0,0,0,2020,0,1,0,55
61622,1.0,0,0,0,0,0,0,2020,0,1,0,45
61623,1.0,0,0,0,0,0,0,2020,0,1,0,40
61624,1.0,0,0,0,0,0,0,2020,0,1,0,22
61627,1.0,0,0,0,0,0,0,2020,0,1,0,45
61629,1.0,0,0,0,0,0,0,2020,0,1,0,92
61630,1.0,0,0,0,0,0,0,2020,0,1,0,40
61632,1.0,0,0,0,0,0,0,2020,0,1,0,20
61634,1.0,0,0,0,0,0,0,2020,0,1,0,40
61636,1.0,0,0,0,0,0,0,2020,0,1,0,40
61637,1.0,0,0,0,0,0,0,2020,0,1,0,40
61640,1.0,0,0,0,0,0,0,2020,0,1,0,32
61641,1.0,0,0,0,0,0,0,2020,1,0,0,40
61645,1.0,0,0,0,0,0,0,2020,0,1,0,20
61646,1.0,0,0,0,0,0,0,2020,0,1,0,20
61647,1.0,0,0,0,0,0,0,2020,0,1,0,40
61648,1.0,0,0,0,0,0,0,2020,0,1,0,20
61649,1.0,0,0,0,0,0,0,2020,0,1,0,40
61650,1.0,0,0,0,0,0,0,2020,0,1,0,50
61651,1.0,0,0,0,0,0,0,2020,0,1,0,40
61653,1.0,0,0,0,0,0,0,2020,0,1,0,35
61654,1.0,0,0,0,0,0,0,2020,0,1,0,40
61655,1.0,0,0,0,0,0,0,2020,0,1,0,10
61660,1.0,0,0,0,0,0,0,2020,0,1,0,80
61663,1.0,0,0,0,0,0,0,2020,0,1,0,40
61664,1.0,0,0,0,0,0,0,2020,0,1,0,25
61669,1.0,0,0,0,0,0,0,2020,0,1,0,99
61670,1.0,0,0,0,0,0,0,2020,0,1,0,40
61671,1.0,0,0,0,0,0,0,2020,0,1,0,40
61672,1.0,0,0,0,0,0,0,2020,0,1,0,40
61676,1.0,0,0,0,0,0,0,2020,0,1,0,40
61677,1.0,0,0,0,0,0,0,2020,0,1,0,35
61678,1.0,0,0,0,0,0,0,2020,0,1,0,40
61679,1.0,0,0,0,0,0,0,2020,0,1,0,40
61680,1.0,0,0,0,0,0,0,2020,1,0,0,40
61681,1.0,0,0,0,0,0,0,2020,0,1,0,38
61683,1.0,0,0,0,0,0,0,2020,1,0,0,48
61684,1.0,0,0,0,0,0,0,2020,0,1,0,42
61685,1.0,0,0,0,0,0,0,2020,1,0,0,24
61686,1.0,0,0,0,0,0,0,2020,0,1,0,35
61687,1.0,0,0,0,0,0,0,2020,0,1,0,15
61688,1.0,0,0,0,0,0,0,2020,0,1,0,40
61689,1.0,0,0,0,0,0,0,2020,0,1,0,40
61690,1.0,0,0,0,0,0,0,2020,0,1,0,42
61691,1.0,0,0,0,0,0,0,2020,0,0,1,35
61693,1.0,0,0,0,0,0,0,2020,0,1,0,32
61694,1.0,0,0,0,0,0,0,2020,0,1,0,42
61695,1.0,0,0,0,0,0,0,2020,0,1,0,45
61698,1.0,0,0,0,0,0,0,2020,0,1,0,55
61699,1.0,0,0,0,0,0,0,2020,0,1,0,70
61700,1.0,0,0,0,0,0,0,2020,0,1,0,40
61701,1.0,0,0,0,0,0,0,2020,0,1,0,40
61702,1.0,0,0,0,0,0,0,2020,0,1,0,40
61704,1.0,0,0,0,0,0,0,2020,0,1,0,25
61707,1.0,0,0,0,0,0,0,2020,0,1,0,40
61708,1.0,0,0,0,0,0,0,2020,0,1,0,40
61709,1.0,0,0,0,0,0,0,2020,0,1,0,40
61710,1.0,0,0,0,0,0,0,2020,0,1,0,40
61711,1.0,0,0,0,0,0,0,2020,0,1,0,40
61712,1.0,0,0,0,0,0,0,2020,0,1,0,40
61715,1.0,0,0,0,0,0,0,2020,0,1,0,40
61716,1.0,0,0,0,0,0,0,2020,0,1,0,40
61717,1.0,0,0,0,0,0,0,2020,0,1,0,40
61718,1.0,0,0,0,0,0,0,2020,0,1,0,40
61720,1.0,0,0,0,0,0,0,2020,0,1,0,40
61721,1.0,0,0,0,0,0,0,2020,0,1,0,40
61722,1.0,0,0,0,0,0,0,2020,0,1,0,40
61723,1.0,0,0,0,0,0,0,2020,0,1,0,40
61724,1.0,0,0,0,0,0,0,2020,0,1,0,40
61725,1.0,0,0,0,0,0,0,2020,0,1,0,15
61726,1.0,0,0,0,0,0,0,2020,0,1,0,40
61728,1.0,0,0,0,0,0,0,2020,0,0,1,20
61734,1.0,0,0,0,0,0,0,2020,0,1,0,40
61737,1.0,0,0,0,0,0,0,2020,0,1,0,40
61741,1.0,0,0,0,0,0,0,2020,0,1,0,30
61742,1.0,0,0,0,0,0,0,2020,0,1,0,20
61747,1.0,0,0,0,0,0,0,2020,0,1,0,32
61748,1.0,0,0,0,0,0,0,2020,0,1,0,39
61749,1.0,0,0,0,0,0,0,2020,0,1,0,40
61750,1.0,0,0,0,0,0,0,2020,0,1,0,40
61751,1.0,0,0,0,0,0,0,2020,0,1,0,40
61752,1.0,0,0,0,0,0,0,2020,0,1,0,40
61753,1.0,0,0,0,0,0,0,2020,0,1,0,40
61754,1.0,0,0,0,0,0,0,2020,0,1,0,47
61762,1.0,0,0,0,0,0,0,2020,0,1,0,50
61763,1.0,0,0,0,0,0,0,2020,0,0,1,40
61765,1.0,0,0,0,0,0,0,2020,0,1,0,40
61766,1.0,0,0,0,0,0,0,2020,0,1,0,40
61767,1.0,0,0,0,0,0,0,2020,0,1,0,40
61768,1.0,0,0,0,0,0,0,2020,0,1,0,40
61769,1.0,0,0,0,0,0,0,2020,0,1,0,40
61774,1.0,0,0,0,0,0,0,2020,0,1,0,40
61775,1.0,0,0,0,0,0,0,2020,0,1,0,40
61777,1.0,0,0,0,0,0,0,2020,0,1,0,40
61778,1.0,0,0,0,0,0,0,2020,0,1,0,50
61782,1.0,0,0,0,0,0,0,2020,0,1,0,40
61786,1.0,0,0,0,0,0,0,2020,0,1,0,40
61787,1.0,0,0,0,0,0,0,2020,0,1,0,50
61789,1.0,0,0,0,0,0,0,2020,0,1,0,35
61790,1.0,0,0,0,0,0,0,2020,0,1,0,40
61791,1.0,0,0,0,0,0,0,2020,0,1,0,60
61792,1.0,0,0,0,0,0,0,2020,0,1,0,30
61795,1.0,0,0,0,0,0,0,2020,0,1,0,40
61796,1.0,0,0,0,0,0,0,2020,0,1,0,30
61800,1.0,0,0,0,0,0,0,2020,0,1,0,40
61802,1.0,0,0,0,0,0,0,2020,0,1,0,40
61807,1.0,0,0,0,0,0,0,2020,0,1,0,40
61808,1.0,0,0,0,0,0,0,2020,0,1,0,40
61809,1.0,0,0,0,0,0,0,2020,0,1,0,40
61812,1.0,0,0,0,0,0,0,2020,0,1,0,40
61815,1.0,0,0,0,0,0,0,2020,0,1,0,48
61818,1.0,0,0,0,0,0,0,2020,0,1,0,40
61819,1.0,0,0,0,0,0,0,2020,0,1,0,38
61821,1.0,0,0,0,0,0,0,2020,0,1,0,40
61825,1.0,0,0,0,0,0,0,2020,0,1,0,40
61826,1.0,0,0,0,0,0,0,2020,0,1,0,40
61827,1.0,0,0,0,0,0,0,2020,0,1,0,12
61828,1.0,0,0,0,0,0,0,2020,0,1,0,45
61833,1.0,0,0,0,0,0,0,2020,0,1,0,40
61834,1.0,0,0,0,0,0,0,2020,0,1,0,40
61835,1.0,0,0,0,0,0,0,2020,0,1,0,40
61843,1.0,0,0,0,0,0,0,2020,1,0,0,20
61845,1.0,0,0,0,0,0,0,2020,0,1,0,40
61846,1.0,0,0,0,0,0,0,2020,0,1,0,40
61847,1.0,0,0,0,0,0,0,2020,0,1,0,40
61848,1.0,0,0,0,0,0,0,2020,0,1,0,40
61849,1.0,0,0,0,0,0,0,2020,0,1,0,40
61850,1.0,0,0,0,0,0,0,2020,0,1,0,40
61851,1.0,0,0,0,0,0,0,2020,0,1,0,40
61852,1.0,0,0,0,0,0,0,2020,0,1,0,65
61853,1.0,0,0,0,0,0,0,2020,0,1,0,40
61855,1.0,0,0,0,0,0,0,2020,0,1,0,20
61860,1.0,0,0,0,0,0,0,2020,0,1,0,40
61863,1.0,0,0,0,0,0,0,2020,0,1,0,50
61864,1.0,0,0,0,0,0,0,2020,0,1,0,50
61865,1.0,0,0,0,0,0,0,2020,0,1,0,15
61866,1.0,0,0,0,0,0,0,2020,0,1,0,48
61868,1.0,0,0,0,0,0,0,2020,0,1,0,40
61870,1.0,0,0,0,0,0,0,2020,0,1,0,40
61871,1.0,0,0,0,0,0,0,2020,0,1,0,40
61872,1.0,0,0,0,0,0,0,2020,0,1,0,40
61873,1.0,0,0,0,0,0,0,2020,0,1,0,40
61874,1.0,0,0,0,0,0,0,2020,0,1,0,40
61876,1.0,0,0,0,0,0,0,2020,0,1,0,40
61878,1.0,0,0,0,0,0,0,2020,0,1,0,40
61881,1.0,0,0,0,0,0,0,2020,0,1,0,55
61883,1.0,0,0,0,0,0,0,2020,0,1,0,40
61889,1.0,0,0,0,0,0,0,2020,0,1,0,40
61891,1.0,0,0,0,0,0,0,2020,0,1,0,40
61892,1.0,0,0,0,0,0,0,2020,0,1,0,50
61893,1.0,0,0,0,0,0,0,2020,0,1,0,32
61894,1.0,0,0,0,0,0,0,2020,0,1,0,48
61895,1.0,0,0,0,0,0,0,2020,0,1,0,40
61896,1.0,0,0,0,0,0,0,2020,0,1,0,10
61900,1.0,0,0,0,0,0,0,2020,0,1,0,60
61902,1.0,0,0,0,0,0,0,2020,0,1,0,40
61906,1.0,0,0,0,0,0,0,2020,0,1,0,40
61908,1.0,0,0,0,0,0,0,2020,0,1,0,40
61910,1.0,0,0,0,0,0,0,2020,0,1,0,60
61913,1.0,0,0,0,0,0,0,2020,0,1,0,50
61915,1.0,0,0,0,0,0,0,2020,0,1,0,40
61921,1.0,0,0,0,0,0,0,2020,0,1,0,40
61925,1.0,0,0,0,0,0,0,2020,0,1,0,10
61926,1.0,0,0,0,0,0,0,2020,0,1,0,40
61927,1.0,0,0,0,0,0,0,2020,0,1,0,40
61928,1.0,0,0,0,0,0,0,2020,0,1,0,40
61929,1.0,0,0,0,0,0,0,2020,0,1,0,40
61930,1.0,0,0,0,0,0,0,2020,0,1,0,40
61932,1.0,0,0,0,0,0,0,2020,0,1,0,37
61933,1.0,0,0,0,0,0,0,2020,0,1,0,60
61935,1.0,0,0,0,0,0,0,2020,0,1,0,40
61938,1.0,0,0,0,0,0,0,2020,0,1,0,30
61940,1.0,0,0,0,0,0,0,2020,0,1,0,40
61942,1.0,0,0,0,0,0,0,2020,0,1,0,40
61943,1.0,0,0,0,0,0,0,2020,0,1,0,40
61948,1.0,0,0,0,0,0,0,2020,0,1,0,80
61951,1.0,0,0,0,0,0,0,2020,0,1,0,40
61955,1.0,0,0,0,0,0,0,2020,0,1,0,40
61956,1.0,0,0,0,0,0,0,2020,0,1,0,40
61958,1.0,0,0,0,0,0,0,2020,0,1,0,30
61960,1.0,0,0,0,0,0,0,2020,0,1,0,60
61965,1.0,0,0,0,0,0,0,2020,0,1,0,40
61966,1.0,0,0,0,0,0,0,2020,0,1,0,40
61968,1.0,0,0,0,0,0,0,2020,0,1,0,40
61969,1.0,0,0,0,0,0,0,2020,0,1,0,70
61974,1.0,0,0,0,0,0,0,2020,0,1,0,45
61975,1.0,0,0,0,0,0,0,2020,0,1,0,48
61976,1.0,0,0,0,0,0,0,2020,0,1,0,40
61979,1.0,0,0,0,0,0,0,2020,0,1,0,35
61981,1.0,0,0,0,0,0,0,2020,0,1,0,40
61982,1.0,0,0,0,0,0,0,2020,0,1,0,40
61983,1.0,0,0,0,0,0,0,2020,0,1,0,40
61984,1.0,0,0,0,0,0,0,2020,0,1,0,42
61985,1.0,0,0,0,0,0,0,2020,0,1,0,40
61986,1.0,0,0,0,0,0,0,2020,0,1,0,40
61987,1.0,0,0,0,0,0,0,2020,1,0,0,40
61988,1.0,0,0,0,0,0,0,2020,0,1,0,40
61989,1.0,0,0,0,0,0,0,2020,0,1,0,20
61990,1.0,0,0,0,0,0,0,2020,0,1,0,15
61993,1.0,0,0,0,0,0,0,2020,0,1,0,36
61996,1.0,0,0,0,0,0,0,2020,0,1,0,30
61997,1.0,0,0,0,0,0,0,2020,0,1,0,40
62001,1.0,0,0,0,0,0,0,2020,0,1,0,40
62004,1.0,0,0,0,0,0,0,2020,0,1,0,32
62008,1.0,0,0,0,0,0,0,2020,0,1,0,40
62010,1.0,0,0,0,0,0,0,2020,0,1,0,37
62011,1.0,0,0,0,0,0,0,2020,0,1,0,40
62012,1.0,0,0,0,0,0,0,2020,1,0,0,60
62013,1.0,0,0,0,0,0,0,2020,0,1,0,60
62015,1.0,0,0,0,0,0,0,2020,0,1,0,35
62016,1.0,0,0,0,0,0,0,2020,0,1,0,30
62017,1.0,0,0,0,0,0,0,2020,0,1,0,8
62018,1.0,0,0,0,0,0,0,2020,0,1,0,50
62019,1.0,0,0,0,0,0,0,2020,0,1,0,80
62020,1.0,0,0,0,0,0,0,2020,0,1,0,40
62023,1.0,0,0,0,0,0,0,2020,0,1,0,30
62025,1.0,0,0,0,0,0,0,2020,0,1,0,50
62026,1.0,0,0,0,0,0,0,2020,0,1,0,60
62028,1.0,0,0,0,0,0,0,2020,0,1,0,60
62029,1.0,0,0,0,0,0,0,2020,0,1,0,40
62030,1.0,0,0,0,0,0,0,2020,0,1,0,20
62031,1.0,0,0,0,0,0,0,2020,0,0,1,40
62032,1.0,0,0,0,0,0,0,2020,0,1,0,35
62033,1.0,0,0,0,0,0,0,2020,0,1,0,38
62034,1.0,0,0,0,0,0,0,2020,0,1,0,40
62035,1.0,0,0,0,0,0,0,2020,0,1,0,40
62036,1.0,0,0,0,0,0,0,2020,0,1,0,50
62037,1.0,0,0,0,0,0,0,2020,0,1,0,40
62038,1.0,0,0,0,0,0,0,2020,0,1,0,40
62039,1.0,0,0,0,0,0,0,2020,0,1,0,40
62041,1.0,0,0,0,0,0,0,2020,0,1,0,40
62047,1.0,0,0,0,0,0,0,2020,0,1,0,40
62049,1.0,0,0,0,0,0,0,2020,0,1,0,40
62051,1.0,0,0,0,0,0,0,2020,0,1,0,40
62052,1.0,0,0,0,0,0,0,2020,0,1,0,60
62053,1.0,0,0,0,0,0,0,2020,0,1,0,40
62054,1.0,0,0,0,0,0,0,2020,0,1,0,40
62055,1.0,0,0,0,0,0,0,2020,0,1,0,55
62060,1.0,0,0,0,0,0,0,2020,0,1,0,40
62064,1.0,0,0,0,0,0,0,2020,0,1,0,50
62065,1.0,0,0,0,0,0,0,2020,0,1,0,25
62066,1.0,0,0,0,0,0,0,2020,0,1,0,40
62067,1.0,0,0,0,0,0,0,2020,0,1,0,40
62068,1.0,0,0,0,0,0,0,2020,0,1,0,55
